rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
HYDRES19DEL01 ,22.0,4.7,17.458998,78.500366,17.468998,78.510366,24-03-2022,stormy,high,0,snack,motorcycle,1.0,no,metropolitian,32,HYD,24,3,thursday,0,5.0,11.0,morning,1.5367187556842812,short
MUMRES13DEL02 ,27.0,4.9,19.178321,72.834715,19.308321,72.964715,18-03-2022,fog,medium,0,snack,motorcycle,0.0,no,metropolitian,37,MUM,18,3,friday,0,10.0,18.0,evening,19.880040740546,very_long
RANCHIRES15DEL02 ,32.0,4.3,23.369746,85.33982,23.499746,85.46982,18-03-2022,sandstorms,jam,0,drinks,motorcycle,3.0,no,metropolitian,52,RANCHI,18,3,friday,0,15.0,19.0,evening,19.617929437389435,very_long
GOARES13DEL02 ,28.0,4.7,15.506205,73.766668,15.586205,73.846668,16-02-2022,sandstorms,jam,0,snack,motorcycle,0.0,no,metropolitian,26,GOA,16,2,wednesday,0,5.0,21.0,night,12.35228618251577,long
MYSRES010DEL02 ,20.0,4.5,12.321214,76.621094,12.341214,76.641094,19-03-2022,fog,low,2,buffet,motorcycle,0.0,no,metropolitian,17,MYS,19,3,saturday,1,10.0,8.0,morning,3.1089998000385433,short
VADRES04DEL01 ,33.0,5.0,,,,,11-03-2022,sandstorms,low,1,snack,motorcycle,1.0,no,metropolitian,25,VAD,11,3,friday,0,15.0,9.0,morning,,
BHPRES12DEL01 ,30.0,4.2,,,,,16-02-2022,cloudy,jam,2,drinks,motorcycle,2.0,no,metropolitian,41,BHP,16,2,wednesday,0,5.0,22.0,night,,
MYSRES12DEL03 ,26.0,4.8,12.284747,76.625861,12.344747,76.685861,07-03-2022,sunny,medium,0,snack,motorcycle,0.0,no,urban,15,MYS,7,3,monday,0,10.0,17.0,afternoon,9.32728515796102,medium
CHENRES09DEL01 ,31.0,4.7,13.044694,80.26147,13.154694,80.37147,29-03-2022,sunny,low,0,snack,motorcycle,0.0,no,metropolitian,26,CHEN,29,3,tuesday,0,10.0,22.0,night,17.074283280249404,very_long
MYSRES13DEL02 ,20.0,4.9,12.310972,76.659264,12.390972,76.739264,08-03-2022,fog,jam,0,meal,motorcycle,1.0,no,metropolitian,36,MYS,8,3,tuesday,0,15.0,19.0,evening,12.435540495461442,long
MYSRES010DEL03 ,35.0,4.4,12.321214,76.621094,12.411214,76.711094,06-04-2022,stormy,medium,2,snack,motorcycle,1.0,no,metropolitian,39,MYS,6,4,wednesday,0,5.0,18.0,evening,13.98958472463553,long
VADRES16DEL01 ,34.0,4.0,,,,,02-03-2022,fog,medium,1,buffet,scooter,1.0,no,metropolitian,32,VAD,2,3,wednesday,0,15.0,17.0,afternoon,,
COIMBRES010DEL02 ,20.0,4.9,11.003008,76.97544,11.133009,77.10544,25-03-2022,fog,low,0,drinks,motorcycle,0.0,no,metropolitian,24,COIMB,25,3,friday,0,10.0,23.0,night,20.25378851608599,very_long
PUNERES02DEL01 ,27.0,4.9,18.55144,73.804855,18.56144,73.814855,01-03-2022,sunny,low,0,buffet,motorcycle,0.0,no,metropolitian,17,PUNE,1,3,tuesday,0,15.0,8.0,morning,1.5322015943257514,short
RANCHIRES02DEL02 ,26.0,5.0,,,,,20-03-2022,windy,jam,2,drinks,scooter,1.0,no,metropolitian,22,RANCHI,20,3,sunday,1,15.0,21.0,night,,
RANCHIRES17DEL01 ,38.0,4.4,23.374878,85.335739,23.444878,85.405739,14-03-2022,fog,medium,1,snack,scooter,0.0,no,urban,33,RANCHI,14,3,monday,0,15.0,18.0,evening,10.564409665969961,long
CHENRES09DEL02 ,31.0,4.5,13.044694,80.26147,13.174694,80.39147,04-03-2022,sandstorms,jam,1,snack,scooter,1.0,no,metropolitian,41,CHEN,4,3,friday,0,5.0,20.0,evening,20.178298581848242,very_long
BANGRES03DEL03 ,21.0,4.8,12.979166,77.640709,13.069166,77.730709,29-03-2022,windy,jam,1,drinks,scooter,1.0,no,metropolitian,23,BANG,29,3,tuesday,0,15.0,19.0,evening,13.97194896017493,long
PUNERES08DEL02 ,27.0,4.6,18.53408,73.89852,18.66408,74.02852,20-03-2022,cloudy,jam,2,drinks,scooter,2.0,yes,metropolitian,42,PUNE,20,3,sunday,1,5.0,21.0,night,19.916260009775197,very_long
SURRES14DEL02 ,24.0,4.7,21.157729,72.768726,21.207729,72.818726,30-03-2022,stormy,medium,2,meal,motorcycle,1.0,no,metropolitian,21,SUR,30,3,wednesday,0,15.0,18.0,evening,7.60168152834193,medium
INDORES16DEL01 ,32.0,4.1,22.744648,75.894377,22.854648,76.004377,06-04-2022,cloudy,low,0,drinks,motorcycle,2.0,no,urban,37,INDO,6,4,wednesday,0,5.0,23.0,night,16.635820545592292,very_long
CHENRES18DEL02 ,29.0,4.7,12.981615,80.231598,13.111615,80.361598,14-03-2022,sunny,low,2,meal,scooter,0.0,no,metropolitian,28,CHEN,14,3,monday,0,10.0,22.0,night,20.18081128090421,very_long
INDORES13DEL01 ,38.0,4.7,22.745049,75.892471,22.755049,75.902471,13-03-2022,stormy,low,1,buffet,scooter,1.0,no,metropolitian,25,INDO,13,3,sunday,1,10.0,8.0,morning,1.5126000890232916,short
LUDHRES11DEL03 ,25.0,4.9,30.893081,75.821495,31.033081,75.961495,18-02-2022,fog,medium,1,meal,motorcycle,1.0,no,metropolitian,31,LUDH,18,2,friday,0,5.0,18.0,evening,20.506934775865457,very_long
PUNERES08DEL02 ,29.0,4.5,18.53408,73.89852,18.61408,73.97852,10-03-2022,cloudy,jam,0,buffet,motorcycle,1.0,yes,urban,47,PUNE,10,3,thursday,0,5.0,20.0,evening,12.25701219409813,long
JAPRES14DEL02 ,28.0,4.6,26.88842,75.800689,26.93842,75.850689,21-03-2022,fog,jam,2,meal,electric_scooter,0.0,no,metropolitian,29,JAP,21,3,monday,0,10.0,19.0,evening,7.449051156906713,medium
MYSRES08DEL01 ,33.0,4.5,12.297954,76.665169,12.337954,76.705169,21-03-2022,cloudy,medium,0,meal,motorcycle,0.0,no,metropolitian,30,MYS,21,3,monday,0,10.0,15.0,afternoon,6.218153086065015,medium
GOARES19DEL03 ,39.0,4.2,,,,,11-02-2022,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,43,GOA,11,2,friday,0,15.0,19.0,evening,,
INDORES17DEL01 ,28.0,4.5,22.761226,75.887522,22.801226,75.927522,05-04-2022,sandstorms,high,2,meal,scooter,0.0,no,metropolitian,16,INDO,5,4,tuesday,0,5.0,14.0,afternoon,6.049765396707469,medium
MYSRES18DEL02 ,29.0,4.8,12.337928,76.617889,12.387928,76.667889,03-04-2022,sandstorms,jam,2,meal,scooter,1.0,no,metropolitian,26,MYS,3,4,sunday,1,15.0,19.0,evening,7.772039544673178,medium
SURRES15DEL02 ,35.0,5.0,21.160522,72.771477,21.240522,72.851477,10-03-2022,cloudy,medium,2,buffet,scooter,1.0,no,metropolitian,32,SUR,10,3,thursday,0,15.0,17.0,afternoon,12.162009006258288,long
VADRES09DEL02 ,37.0,4.9,,,,,01-04-2022,fog,jam,2,drinks,motorcycle,0.0,no,metropolitian,25,VAD,1,4,friday,0,5.0,22.0,night,,
JAPRES20DEL01 ,38.0,4.3,26.956431,75.776649,27.066431,75.886649,23-03-2022,cloudy,jam,2,buffet,scooter,2.0,no,metropolitian,40,JAP,23,3,wednesday,0,10.0,19.0,evening,16.381598593369365,very_long
SURRES13DEL01 ,37.0,3.8,21.170096,72.789122,21.240096,72.859122,04-04-2022,stormy,medium,2,meal,electric_scooter,1.0,no,metropolitian,36,SUR,4,4,monday,0,10.0,17.0,afternoon,10.641604779432296,long
MUMRES19DEL03 ,30.0,4.9,19.131141,72.813074,19.221141,72.903074,23-03-2022,windy,low,2,buffet,scooter,1.0,no,metropolitian,25,MUM,23,3,wednesday,0,5.0,22.0,night,13.765756924309539,long
VADRES19DEL01 ,33.0,4.0,22.311844,73.165081,22.351844,73.205081,03-03-2022,sandstorms,high,0,meal,motorcycle,1.0,no,metropolitian,32,VAD,3,3,thursday,0,10.0,13.0,afternoon,6.05884411746293,medium
INDORES04DEL01 ,21.0,4.7,22.753659,75.903365,22.793659,75.943365,05-04-2022,windy,medium,2,buffet,motorcycle,1.0,no,metropolitian,23,INDO,5,4,tuesday,0,15.0,15.0,afternoon,6.049919555217586,medium
CHENRES12DEL03 ,37.0,4.8,12.972793,80.249982,13.032793,80.309982,17-03-2022,sandstorms,medium,2,drinks,scooter,1.0,no,metropolitian,29,CHEN,17,3,thursday,0,15.0,17.0,afternoon,9.315024038998043,medium
MYSRES16DEL01 ,25.0,4.8,12.316967,76.603067,12.426967,76.713067,06-03-2022,sandstorms,medium,0,meal,motorcycle,0.0,no,metropolitian,28,MYS,6,3,sunday,1,5.0,17.0,afternoon,17.09819699771769,very_long
DEHRES07DEL03 ,35.0,4.9,30.362686,78.06889,30.392686,78.09889,17-02-2022,windy,low,1,snack,scooter,1.0,no,metropolitian,26,DEH,17,2,thursday,0,5.0,22.0,night,4.4056809477523675,short
VADRES08DEL03 ,21.0,4.9,,,,,07-03-2022,fog,medium,1,meal,scooter,1.0,no,metropolitian,12,VAD,7,3,monday,0,5.0,18.0,evening,,
PUNERES18DEL01 ,25.0,5.0,18.593481,73.785901,18.663481,73.855901,14-03-2022,fog,low,1,buffet,scooter,0.0,no,urban,26,PUNE,14,3,monday,0,5.0,22.0,night,10.723264172167632,long
MUMRES09DEL01 ,23.0,4.9,18.994049,72.825203,19.004049,72.835203,13-03-2022,fog,low,1,snack,scooter,1.0,no,metropolitian,17,MUM,13,3,sunday,1,10.0,8.0,morning,1.5303005968363894,short
COIMBRES02DEL02 ,26.0,4.6,11.022477,76.995667,11.042477,77.015667,24-03-2022,fog,low,1,buffet,motorcycle,1.0,no,urban,12,COIMB,24,3,thursday,0,10.0,8.0,morning,3.1161407812915183,short
COIMBRES13DEL02 ,20.0,4.0,11.003669,76.976494,11.053669,77.026494,28-03-2022,windy,jam,0,buffet,motorcycle,2.0,no,metropolitian,33,COIMB,28,3,monday,0,5.0,19.0,evening,7.790401360105752,medium
JAPRES13DEL01 ,21.0,4.9,26.846156,75.8023,26.916156,75.8723,16-03-2022,stormy,low,2,snack,scooter,1.0,no,urban,11,JAP,16,3,wednesday,0,15.0,22.0,night,10.42999110860193,long
HYDRES01DEL02 ,27.0,4.8,17.410371,78.437225,17.490371,78.517225,12-03-2022,sunny,jam,2,meal,scooter,0.0,no,metropolitian,21,HYD,12,3,saturday,1,15.0,20.0,evening,12.294187491090893,long
MUMRES14DEL03 ,38.0,4.3,19.1813,72.836191,19.2713,72.926191,29-03-2022,fog,medium,1,buffet,motorcycle,0.0,no,metropolitian,36,MUM,29,3,tuesday,0,5.0,17.0,afternoon,13.763778584951167,long
AGRRES12DEL02 ,38.0,3.6,27.165108,78.015053,27.295108,78.145053,16-02-2022,windy,jam,2,drinks,electric_scooter,1.0,no,metropolitian,31,AGR,16,2,wednesday,0,5.0,20.0,evening,19.343348762172027,very_long
CHENRES02DEL01 ,37.0,4.6,13.086438,80.220672,13.096438,80.230672,21-03-2022,fog,high,1,meal,scooter,1.0,no,urban,26,CHEN,21,3,monday,0,10.0,11.0,morning,1.5522330405305722,short
RANCHIRES13DEL03 ,21.0,4.7,23.374989,85.335486,23.464989,85.425486,06-03-2022,sunny,medium,0,drinks,motorcycle,0.0,no,metropolitian,15,RANCHI,6,3,sunday,1,5.0,18.0,evening,13.582337494192409,long
DEHRES04DEL03 ,34.0,4.6,30.340722,78.060221,30.480722,78.200221,14-02-2022,sandstorms,jam,0,snack,motorcycle,1.0,no,metropolitian,45,DEH,14,2,monday,0,5.0,21.0,night,20.556873469392375,very_long
SURRES07DEL03 ,26.0,4.6,21.170798,72.790489,21.200798,72.820489,21-03-2022,sunny,jam,2,snack,motorcycle,1.0,no,metropolitian,17,SUR,21,3,monday,0,10.0,21.0,night,4.56096495080353,short
BANGRES15DEL02 ,31.0,4.0,12.975377,77.696664,13.105377,77.826664,16-03-2022,sunny,medium,0,drinks,motorcycle,0.0,no,metropolitian,34,BANG,16,3,wednesday,0,15.0,18.0,evening,20.181059137197778,very_long
SURRES19DEL03 ,31.0,4.0,21.149669,72.772629,21.179669,72.802629,01-04-2022,stormy,low,0,snack,motorcycle,0.0,no,metropolitian,30,SUR,1,4,friday,0,5.0,22.0,night,4.561267998364189,short
BHPRES15DEL02 ,25.0,4.8,23.234249,77.434007,23.284249,77.484007,11-02-2022,sandstorms,jam,2,buffet,scooter,0.0,no,urban,14,BHP,11,2,friday,0,5.0,20.0,evening,7.549922797289859,medium
DEHRES17DEL01 ,30.0,4.9,30.327968,78.046106,30.437968,78.156106,16-02-2022,sandstorms,low,2,drinks,scooter,1.0,no,metropolitian,17,DEH,16,2,wednesday,0,5.0,23.0,night,16.153788730846898,very_long
JAPRES12DEL03 ,28.0,4.7,26.902908,75.792934,27.042908,75.932934,25-03-2022,fog,jam,0,drinks,motorcycle,1.0,no,metropolitian,39,JAP,25,3,friday,0,5.0,20.0,evening,20.85246594803466,very_long
MUMRES17DEL01 ,26.0,4.7,19.121999,72.908493,19.161999,72.948493,30-03-2022,fog,medium,2,meal,scooter,1.0,no,urban,12,MUM,30,3,wednesday,0,10.0,16.0,afternoon,6.1187118466897275,medium
SURRES05DEL02 ,38.0,4.9,21.175104,72.804342,21.255104,72.884342,31-03-2022,sandstorms,low,2,meal,motorcycle,1.0,no,metropolitian,18,SUR,31,3,thursday,0,5.0,23.0,night,12.16145053143676,long
BANGRES13DEL01 ,31.0,4.9,12.935662,77.61413,12.945662,77.62413,19-03-2022,fog,low,2,snack,scooter,1.0,no,metropolitian,19,BANG,19,3,saturday,1,5.0,9.0,morning,1.5526929456613006,short
COIMBRES05DEL02 ,26.0,4.8,11.022169,76.999594,11.152169,77.129594,27-03-2022,stormy,jam,1,drinks,motorcycle,0.0,no,metropolitian,17,COIMB,27,3,sunday,1,10.0,20.0,evening,20.253058591951756,very_long
PUNERES08DEL02 ,37.0,4.1,18.53408,73.89852,18.58408,73.94852,26-03-2022,windy,medium,1,meal,scooter,0.0,no,metropolitian,34,PUNE,26,3,saturday,1,15.0,17.0,afternoon,7.660951720810249,medium
BANGRES03DEL03 ,32.0,4.1,12.979166,77.640709,13.039166,77.700709,01-03-2022,fog,jam,2,drinks,scooter,1.0,no,metropolitian,32,BANG,1,3,tuesday,0,15.0,20.0,evening,9.314907489514155,medium
MYSRES14DEL01 ,26.0,5.0,,,,,15-03-2022,sunny,high,1,snack,motorcycle,1.0,no,metropolitian,19,MYS,15,3,tuesday,0,10.0,13.0,afternoon,,
BANGRES17DEL02 ,35.0,4.6,12.972532,77.608179,13.052532,77.688179,31-03-2022,windy,jam,1,snack,scooter,1.0,no,metropolitian,26,BANG,31,3,thursday,0,15.0,21.0,night,12.419794286435744,long
MUMRES18DEL01 ,31.0,4.6,19.1093,72.825451,19.1193,72.835451,24-03-2022,stormy,low,1,meal,scooter,1.0,no,urban,20,MUM,24,3,thursday,0,5.0,8.0,morning,1.5297989528631668,short
INDORES010DEL02 ,20.0,4.9,22.75004,75.902847,22.88004,76.032847,27-03-2022,cloudy,low,0,buffet,motorcycle,1.0,no,metropolitian,24,INDO,27,3,sunday,1,5.0,23.0,night,19.659494006263994,very_long
HYDRES20DEL03 ,21.0,4.7,17.483216,78.552111,17.543216,78.612111,05-04-2022,cloudy,medium,1,buffet,scooter,0.0,no,metropolitian,17,HYD,5,4,tuesday,0,15.0,17.0,afternoon,9.2191235676111,medium
JAPRES04DEL03 ,39.0,4.6,26.902328,75.794257,27.042328,75.934257,04-03-2022,fog,medium,0,buffet,motorcycle,1.0,no,metropolitian,42,JAP,4,3,friday,0,5.0,17.0,afternoon,20.852513503426962,very_long
DEHRES09DEL02 ,30.0,4.6,30.332735,78.054222,30.462735,78.184222,12-02-2022,fog,jam,0,meal,motorcycle,1.0,no,urban,45,DEH,12,2,saturday,1,15.0,21.0,night,19.08960903186475,very_long
PUNERES02DEL03 ,28.0,4.8,18.55144,73.804855,18.58144,73.834855,07-03-2022,stormy,medium,1,meal,scooter,1.0,no,metropolitian,29,PUNE,7,3,monday,0,15.0,17.0,afternoon,4.596477246826326,short
COIMBRES16DEL01 ,35.0,4.8,11.010375,76.95295,11.020375,76.96295,05-03-2022,sunny,low,1,buffet,scooter,1.0,no,urban,16,COIMB,5,3,saturday,1,5.0,8.0,morning,1.558114851289754,short
LUDHRES18DEL01 ,23.0,4.8,30.890184,75.829615,30.900184,75.839615,15-02-2022,sunny,low,1,snack,scooter,0.0,no,urban,23,LUDH,15,2,tuesday,0,10.0,10.0,morning,1.4652223678913632,short
PUNERES06DEL02 ,25.0,4.4,18.546258,73.904337,18.566258,73.924337,11-03-2022,windy,low,0,buffet,motorcycle,0.0,no,metropolitian,24,PUNE,11,3,friday,0,5.0,9.0,morning,3.0644047273699666,short
VADRES12DEL02 ,24.0,4.8,,,,,10-03-2022,stormy,jam,0,meal,motorcycle,0.0,no,urban,27,VAD,10,3,thursday,0,5.0,21.0,night,,
KOCRES010DEL03 ,24.0,4.7,10.035573,76.336958,10.065573,76.366958,11-02-2022,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,28,KOC,11,2,friday,0,10.0,17.0,afternoon,4.68154318725204,short
RANCHIRES18DEL01 ,32.0,5.0,23.351489,85.324253,23.361489,85.334253,01-04-2022,windy,low,1,snack,motorcycle,1.0,no,metropolitian,28,RANCHI,1,4,friday,0,10.0,9.0,morning,1.509479521227172,short
RANCHIRES13DEL03 ,22.0,4.7,23.374989,85.335486,23.464989,85.425486,10-03-2022,fog,jam,1,meal,scooter,2.0,yes,metropolitian,39,RANCHI,10,3,thursday,0,5.0,20.0,evening,13.582337494192409,long
MUMRES09DEL03 ,38.0,4.8,18.994049,72.825203,19.054049,72.885203,07-03-2022,fog,medium,0,snack,motorcycle,0.0,no,metropolitian,29,MUM,7,3,monday,0,15.0,18.0,evening,9.181151801248024,medium
BANGRES08DEL01 ,,,12.906229,77.596791,12.946229,77.636791,24-03-2022,stormy,high,1,meal,motorcycle,1.0,no,urban,26,BANG,24,3,thursday,0,,,,6.210946741810896,medium
JAPRES12DEL01 ,26.0,4.9,26.902908,75.792934,26.942908,75.832934,07-03-2022,sunny,high,1,meal,motorcycle,1.0,no,metropolitian,16,JAP,7,3,monday,0,5.0,15.0,afternoon,5.959019072169318,medium
BANGRES18DEL01 ,24.0,4.6,12.913041,77.683237,13.023041,77.793237,12-03-2022,sunny,low,1,drinks,motorcycle,0.0,no,metropolitian,27,BANG,12,3,saturday,1,10.0,22.0,night,17.078706390631634,very_long
PUNERES14DEL01 ,21.0,4.8,18.516216,73.842527,18.556216,73.882527,01-04-2022,sandstorms,high,2,meal,motorcycle,1.0,no,urban,25,PUNE,1,4,friday,0,10.0,13.0,afternoon,6.129149863507623,medium
CHENRES01DEL02 ,27.0,4.8,13.005801,80.250744,13.025801,80.270744,03-03-2022,stormy,low,2,snack,motorcycle,1.0,no,metropolitian,19,CHEN,3,3,thursday,0,15.0,10.0,morning,3.1049287712304117,short
PUNERES010DEL01 ,35.0,4.5,18.539299,73.897902,18.609299,73.967902,02-03-2022,stormy,low,1,drinks,motorcycle,0.0,no,urban,21,PUNE,2,3,wednesday,0,5.0,22.0,night,10.724879289478304,long
COIMBRES09DEL02 ,36.0,4.8,11.008638,76.984311,11.028638,77.004311,21-03-2022,fog,low,2,meal,motorcycle,1.0,no,metropolitian,19,COIMB,21,3,monday,0,10.0,8.0,morning,3.116212741612218,short
JAPRES04DEL03 ,22.0,4.6,26.902328,75.794257,26.962328,75.854257,17-03-2022,cloudy,medium,2,drinks,electric_scooter,0.0,no,metropolitian,15,JAP,17,3,thursday,0,5.0,18.0,evening,8.938197833558919,medium
PUNERES17DEL01 ,26.0,4.9,18.530963,73.828972,18.640963,73.938972,16-03-2022,fog,medium,0,buffet,motorcycle,1.0,no,urban,42,PUNE,16,3,wednesday,0,10.0,18.0,evening,16.852834881460105,very_long
MYSRES12DEL02 ,36.0,5.0,12.284747,76.625861,12.364747,76.705861,06-03-2022,windy,low,1,snack,motorcycle,1.0,no,metropolitian,23,MYS,6,3,sunday,1,10.0,22.0,night,12.436148456121032,long
MUMRES15DEL02 ,32.0,4.9,19.176269,72.836721,19.306269,72.966721,18-03-2022,cloudy,jam,0,buffet,motorcycle,3.0,yes,urban,51,MUM,18,3,friday,0,5.0,20.0,evening,19.88015786997755,very_long
INDORES09DEL03 ,,,22.725835,75.887648,22.785835,75.947648,13-03-2022,stormy,jam,2,meal,scooter,0.0,no,urban,34,INDO,13,3,sunday,1,,,,9.075423573606574,medium
KOLRES16DEL01 ,29.0,4.7,22.539129,88.365507,22.609129,88.435507,12-02-2022,cloudy,medium,2,snack,scooter,1.0,no,urban,29,KOL,12,2,saturday,1,15.0,19.0,evening,10.594444749553862,long
BANGRES07DEL02 ,38.0,4.8,12.978453,77.643685,12.998453,77.663685,13-03-2022,fog,low,0,snack,motorcycle,1.0,no,metropolitian,28,BANG,13,3,sunday,1,10.0,8.0,morning,3.105095437473336,short
MYSRES010DEL03 ,33.0,4.9,12.321214,76.621094,12.351214,76.651094,03-04-2022,stormy,jam,2,drinks,scooter,1.0,no,metropolitian,32,MYS,3,4,sunday,1,15.0,20.0,evening,4.66345622976206,short
CHENRES03DEL02 ,36.0,4.9,13.091809,80.219104,13.111809,80.239104,03-04-2022,sunny,low,0,drinks,motorcycle,1.0,no,metropolitian,26,CHEN,3,4,sunday,1,10.0,8.0,morning,3.104402431477901,short
GOARES11DEL02 ,22.0,4.7,15.544419,73.755736,15.594419,73.805736,11-02-2022,windy,low,1,snack,motorcycle,1.0,no,metropolitian,18,GOA,11,2,friday,0,15.0,23.0,night,7.719759937618291,medium
PUNERES20DEL03 ,26.0,4.4,18.592718,73.773572,18.622718,73.803572,30-03-2022,windy,low,0,meal,motorcycle,1.0,no,metropolitian,16,PUNE,30,3,wednesday,0,5.0,23.0,night,4.59595027478907,short
COIMBRES02DEL01 ,31.0,4.8,11.022477,76.995667,11.032477,77.005667,30-03-2022,fog,low,0,meal,motorcycle,1.0,no,metropolitian,22,COIMB,30,3,wednesday,0,15.0,10.0,morning,1.5580833985948437,short
MUMRES07DEL01 ,37.0,4.8,19.091458,72.827808,19.101458,72.837808,03-04-2022,sunny,low,1,meal,scooter,0.0,no,urban,19,MUM,3,4,sunday,1,5.0,10.0,morning,1.5298767913547429,short
COIMBRES12DEL01 ,34.0,5.0,11.000762,76.981876,11.070762,77.051876,02-03-2022,fog,jam,1,snack,scooter,0.0,no,metropolitian,40,COIMB,2,3,wednesday,0,10.0,19.0,evening,10.906432552887628,long
BANGRES15DEL01 ,26.0,4.1,12.975377,77.696664,12.985377,77.706664,07-03-2022,sandstorms,low,0,drinks,motorcycle,0.0,no,metropolitian,17,BANG,7,3,monday,0,10.0,9.0,morning,1.5525722988574742,short
PUNERES14DEL02 ,35.0,4.5,18.516216,73.842527,18.646216,73.972527,12-03-2022,sandstorms,jam,2,buffet,scooter,,no,metropolitian,28,PUNE,12,3,saturday,1,10.0,22.0,night,19.917248415728803,very_long
PUNERES01DEL03 ,34.0,4.1,18.569156,73.774723,18.599156,73.804723,17-03-2022,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,38,PUNE,17,3,thursday,0,10.0,17.0,afternoon,4.596251207088927,short
KOCRES08DEL02 ,22.0,4.8,9.985497,76.276999,10.115497,76.406999,14-02-2022,windy,medium,2,meal,scooter,1.0,no,metropolitian,24,KOC,14,2,monday,0,10.0,18.0,evening,20.28668721160972,very_long
SURRES15DEL03 ,21.0,4.7,21.160522,72.771477,21.190522,72.801477,03-03-2022,stormy,medium,1,meal,scooter,1.0,no,metropolitian,25,SUR,3,3,thursday,0,10.0,18.0,evening,4.561112369847916,short
LUDHRES09DEL03 ,25.0,4.8,30.885814,75.786976,30.915814,75.816976,11-02-2022,sunny,low,1,meal,scooter,1.0,no,,19,LUDH,11,2,friday,0,5.0,23.0,night,4.395557447433939,short
COIMBRES010DEL03 ,24.0,4.4,11.003008,76.97544,11.093008,77.06544,12-03-2022,cloudy,jam,2,buffet,scooter,2.0,yes,urban,40,COIMB,12,3,saturday,1,5.0,21.0,night,14.022268860182423,long
COIMBRES06DEL01 ,27.0,5.0,11.021278,76.995017,11.091278,77.065017,06-04-2022,windy,low,0,buffet,motorcycle,1.0,no,urban,23,COIMB,6,4,wednesday,0,5.0,22.0,night,10.906058503327221,long
COIMBRES12DEL02 ,33.0,4.6,11.000762,76.981876,11.080762,77.061876,29-03-2022,cloudy,jam,2,meal,scooter,1.0,no,metropolitian,40,COIMB,29,3,tuesday,0,15.0,19.0,evening,12.464390099643042,long
BANGRES04DEL01 ,22.0,3.1,12.98041,77.640489,13.09041,77.750489,06-04-2022,sunny,low,1,buffet,scooter,2.0,no,metropolitian,41,BANG,6,4,wednesday,0,5.0,22.0,night,17.07644834661623,very_long
HYDRES18DEL01 ,24.0,4.8,17.450851,78.379347,17.490851,78.419347,26-03-2022,stormy,high,0,drinks,motorcycle,1.0,no,metropolitian,24,HYD,26,3,saturday,1,10.0,12.0,morning,6.146764727341459,medium
CHENRES05DEL01 ,20.0,4.6,13.058616,80.264151,13.098616,80.304151,19-03-2022,sunny,medium,2,snack,scooter,,no,metropolitian,12,CHEN,19,3,saturday,1,15.0,15.0,afternoon,6.209089325963786,medium
MUMRES17DEL02 ,26.0,4.5,19.121999,72.908493,19.171999,72.958493,01-03-2022,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,20,MUM,1,3,tuesday,0,5.0,19.0,evening,7.648280480148492,medium
COIMBRES18DEL01 ,36.0,4.6,11.02091,76.940432,11.03091,76.950432,26-03-2022,sandstorms,low,1,meal,motorcycle,0.0,no,metropolitian,20,COIMB,26,3,saturday,1,10.0,11.0,morning,1.5580874730609473,short
SURRES05DEL03 ,32.0,4.9,21.175104,72.804342,21.265104,72.894342,06-03-2022,sandstorms,low,0,snack,motorcycle,1.0,no,metropolitian,21,SUR,6,3,sunday,1,15.0,22.0,night,13.681416111912892,long
DEHRES06DEL03 ,33.0,4.8,30.361281,78.068022,30.501281,78.208022,12-02-2022,fog,low,1,drinks,motorcycle,0.0,no,urban,30,DEH,12,2,saturday,1,10.0,23.0,night,20.555026364273903,very_long
SURRES07DEL02 ,37.0,4.9,21.170798,72.790489,21.220798,72.840489,17-03-2022,sunny,medium,0,drinks,motorcycle,1.0,no,metropolitian,24,SUR,17,3,thursday,0,15.0,18.0,evening,7.60136893811491,medium
CHENRES06DEL02 ,36.0,4.7,13.054347,80.257221,13.134347,80.337221,02-03-2022,sunny,medium,2,snack,scooter,0.0,no,metropolitian,16,CHEN,2,3,wednesday,0,15.0,17.0,afternoon,12.417792351617555,long
JAPRES05DEL01 ,39.0,4.6,26.905287,75.794592,27.015287,75.904592,29-03-2022,fog,jam,0,snack,motorcycle,1.0,no,metropolitian,41,JAP,29,3,tuesday,0,15.0,20.0,evening,16.38489468676721,very_long
MUMRES08DEL01 ,38.0,4.6,19.065838,72.832658,19.105838,72.872658,13-03-2022,cloudy,medium,2,meal,motorcycle,1.0,no,urban,15,MUM,13,3,sunday,1,15.0,15.0,afternoon,6.119692285951988,medium
CHENRES17DEL02 ,23.0,4.7,13.045479,80.23311,13.125479,80.31311,27-03-2022,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,22,CHEN,27,3,sunday,1,15.0,20.0,evening,12.418009922382469,long
